listing_id,company,internship_title,domain,mode,location,country,stipend,stipend_currency,duration_months,required_skills,num_required_skills,bonus_skills,min_cgpa_required,min_year_required,eligible_branches,degree_required,experience_required,ppo_offered,certificate_provided,total_openings,total_applicants,posted_on,apply_by,company_tier,skill_coverage_score,is_relevant
LIST0560,Capgemini,Cloud Computing Intern,Cloud Computing,Hybrid,Bangalore,India,26280,INR,1,Terraform|Lambda|S3|AWS,4,CloudFormation|Azure,5.9,2,AI & Data Science|Information Technology,B.Sc CS|B.Tech,Fresher,1,1,16,747,2024-10-15,2025-03-18,0,0.33,1
LIST0561,Cohere,NLP / GenAI Intern,NLP / GenAI,On-site,New York,USA,1854,USD,1,OpenAI API|LangChain|NLTK|spaCy|BERT,5,Transformers|Python,6.2,3,Information Technology|Computer Science,B.E.|MCA|B.Tech,1-2 years,1,1,19,140,2024-11-17,2025-12-08,1,0.45,1
LIST0562,Fractal Analytics,Data Science Intern,Data Science,Hybrid,Chennai,India,34834,INR,6,Power BI|SQL|NumPy|R|Excel,5,Matplotlib|Seaborn,6.9,1,Information Technology|AI & Data Science|Electronics|Computer Engineering,B.E.|MCA,0-1 year,0,1,11,284,2024-10-18,2025-05-17,0,0.42,0
LIST0563,Airbnb,Android Development Intern,Android Development,Hybrid,Singapore,Singapore,2300,SGD,6,REST API|Firebase|Android Studio|SQLite|Java,5,Retrofit|Kotlin,7.3,2,Information Technology|Electronics|Computer Science,B.Tech,Fresher,1,1,12,755,2024-09-15,2025-05-21,1,0.5,1
LIST0564,Tableau,Data Science Intern,Data Science,Remote,Remote,Singapore,882,SGD,1,SQL|Python|NumPy,3,Pandas|SciPy,6.6,3,Electronics|Computer Engineering|Computer Science|AI & Data Science|Information Technology,B.Tech,0-1 year,1,1,4,7,2024-12-19,2025-11-17,1,0.25,0
LIST0565,Absolutdata,Data Science Intern,Data Science,Hybrid,Ahmedabad,India,11936,INR,2,Matplotlib|R|NumPy|Seaborn|Python|Excel,6,Power BI|SciPy,5.3,2,Computer Science|Electronics,MCA|M.Tech,0-1 year,0,1,14,342,2024-10-17,2025-02-09,0,0.5,1
LIST0566,Wipro,Cloud Computing Intern,Cloud Computing,On-site,Kolkata,India,10424,INR,6,Azure|GCP|Terraform|CI/CD|S3|AWS,6,Lambda|Docker,5.9,3,AI & Data Science|Electronics|Computer Science,B.Tech|MCA,1-2 years,0,1,3,30,2024-09-18,2025-07-23,0,0.5,1
LIST0567,Tiger Analytics,Data Science Intern,Data Science,Hybrid,Ahmedabad,India,12991,INR,1,Python|Matplotlib|Pandas|SQL|R|Statistics,6,Power BI|Excel,6.1,3,Information Technology|AI & Data Science,B.Sc CS,Fresher,0,1,15,749,2024-08-23,2025-09-06,0,0.5,1
LIST0568,CoinDCX,Blockchain Intern,Blockchain,Remote,Remote,India,14189,INR,2,Truffle|Solidity|DeFi,3,MetaMask|Hardhat,5.3,1,Computer Engineering|AI & Data Science|Computer Science|Information Technology,B.Tech,0-1 year,0,1,11,425,2024-08-09,2025-09-05,0,0.3,0
LIST0569,HashiCorp,DevOps Intern,DevOps,Hybrid,Singapore,Singapore,848,SGD,3,Grafana|Docker|CI/CD|Linux|Ansible|Jenkins,6,Bash|Prometheus,6.8,2,AI & Data Science|Electronics|Computer Engineering|Information Technology,B.Tech|B.E.,0-1 year,0,1,9,546,2024-10-16,2025-07-19,1,0.55,1
LIST0570,HCL,Cloud Computing Intern,Cloud Computing,On-site,Gurgaon,India,30840,INR,6,Azure|AWS|GCP|Linux,4,Docker|Lambda,6.1,3,Electronics|Computer Science|AI & Data Science|Computer Engineering|Information Technology,B.Sc CS|B.Tech|MCA,1-2 years,0,1,3,74,2024-11-17,2025-03-28,0,0.33,0
LIST0571,Tenable,Cybersecurity Intern,Cybersecurity,Remote,Remote,Singapore,1191,SGD,6,Networking|Wireshark|Python,3,SIEM|Burp Suite,6.9,2,Information Technology|AI & Data Science,B.E.,Fresher,1,1,17,278,2024-11-05,2025-10-25,1,0.27,0
LIST0572,Google,Android Development Intern,Android Development,Remote,Remote,Singapore,3437,SGD,3,MVVM|SQLite|Firebase|Kotlin|XML,5,Java|Jetpack Compose,5.4,3,Electronics|AI & Data Science|Information Technology,M.Tech|B.E.|B.Tech,0-1 year,1,1,16,489,2024-08-04,2025-03-05,1,0.5,1
LIST0573,CRED,Android Development Intern,Android Development,Hybrid,Gurgaon,India,8916,INR,2,Android Studio|MVVM|REST API|XML|Kotlin|Firebase,6,Retrofit|SQLite,5.3,2,AI & Data Science|Electronics|Computer Science|Information Technology,B.Sc CS|B.E.,Fresher,1,1,16,191,2024-07-24,2025-07-21,0,0.6,1
LIST0574,Tata Communications,Cybersecurity Intern,Cybersecurity,On-site,Noida,India,33695,INR,6,OWASP|Wireshark|Kali Linux|SIEM|Python,5,Burp Suite|Cryptography,5.2,2,Electronics|Computer Engineering|Information Technology,B.Tech|B.Sc CS,Fresher,1,1,3,114,2024-11-10,2025-09-19,0,0.45,1
LIST0575,Airbyte,Data Engineering Intern,Data Engineering,Remote,Remote,Singapore,891,SGD,1,Apache Spark|Kafka|Snowflake,3,Airflow|Python,5.8,3,Information Technology|AI & Data Science|Computer Engineering|Computer Science,M.Tech,0-1 year,1,1,8,77,2024-10-27,2025-05-03,1,0.27,0
LIST0576,Alchemy,Blockchain Intern,Blockchain,Remote,Remote,Singapore,1165,SGD,6,Hardhat|Smart Contracts|DeFi|Solidity|MetaMask,5,Web3.js|Truffle,7.3,1,Computer Science|Computer Engineering,MCA|M.Tech|B.Tech,Fresher,1,1,13,55,2024-12-06,2025-07-20,1,0.5,1
LIST0577,Licious,Data Engineering Intern,Data Engineering,Hybrid,Bangalore,India,11600,INR,1,SQL|Hadoop|Snowflake,3,Apache Spark|Scala,7.3,3,AI & Data Science|Computer Engineering|Computer Science|Electronics,M.Tech,0-1 year,0,1,2,45,2024-10-25,2025-03-05,0,0.27,0
LIST0578,Chargebee,Full Stack Development Intern,Full Stack Development,Remote,Remote,India,20756,INR,3,Redis|Node.js|REST API,3,React|Express.js,6.3,2,Computer Engineering|Information Technology|Electronics|Computer Science,B.Tech|B.E.|M.Tech,1-2 years,0,1,3,40,2024-09-19,2025-03-16,0,0.3,0
LIST0579,Vercel,Web Development Intern,Web Development,Hybrid,London,UK,3419,GBP,1,Tailwind CSS|Django|REST API|JavaScript|Flask|TypeScript,6,HTML|Node.js,6.9,1,Information Technology|Electronics|Computer Science|AI & Data Science|Computer Engineering,BCA,Fresher,0,1,1,18,2024-09-02,2025-01-11,1,0.46,1
LIST0580,ThoughtWorks,DevOps Intern,DevOps,On-site,Gurgaon,India,8869,INR,2,Git|Jenkins|Bash|Terraform|Ansible|CI/CD,6,Docker|Kubernetes,6.3,3,Electronics|Computer Engineering|Computer Science,BCA,1-2 years,0,1,16,37,2024-08-18,2025-11-16,0,0.55,1
LIST0581,Observe.AI,NLP / GenAI Intern,NLP / GenAI,Hybrid,Gurgaon,India,9721,INR,3,BERT|OpenAI API|Vector DBs|Hugging Face|Transformers|spaCy,6,NLTK|LangChain,7.5,2,Computer Science|Information Technology,B.E.,1-2 years,1,1,1,5,2024-11-08,2025-11-14,0,0.55,0
LIST0582,Nazara Technologies,Game Development Intern,Game Development,Hybrid,Gurgaon,India,11356,INR,1,Shader Programming|C#|Unity|DirectX,4,C++|Game Physics,7.1,1,Information Technology|AI & Data Science|Computer Science|Electronics|Computer Engineering,M.Tech,Fresher,1,1,1,32,2024-10-20,2025-05-06,0,0.4,0
LIST0583,Stellapps,Computer Vision Intern,Computer Vision,Remote,Remote,India,23827,INR,6,Python|NumPy|Keras|PyTorch|OpenCV,5,Deep Learning|TensorFlow,6.7,3,AI & Data Science|Electronics|Computer Engineering|Computer Science|Information Technology,B.Tech|BCA|B.Sc CS,Fresher,0,1,1,44,2024-08-08,2025-01-16,0,0.5,0
LIST0584,Absolutdata,Data Science Intern,Data Science,Remote,Remote,India,32825,INR,3,Seaborn|SQL|NumPy|Pandas|R,5,Statistics|Tableau,7.0,2,AI & Data Science|Computer Science|Computer Engineering|Information Technology|Electronics,BCA|B.Sc CS,Fresher,1,1,8,212,2024-12-01,2025-12-04,0,0.42,1
LIST0585,Epic Games,Game Development Intern,Game Development,Remote,Remote,Singapore,838,SGD,6,Game Physics|Shader Programming|Blender|C++,4,OpenGL|Unreal Engine,7.2,1,Electronics|Computer Engineering,B.Tech|M.Tech|MCA,0-1 year,1,1,5,216,2024-12-13,2025-01-09,1,0.4,1
LIST0586,Krutrim,NLP / GenAI Intern,NLP / GenAI,Hybrid,Hyderabad,India,20674,INR,6,GPT|OpenAI API|BERT|Hugging Face,4,Transformers|Vector DBs,6.8,1,AI & Data Science|Information Technology|Computer Science,B.Sc CS|MCA,0-1 year,1,1,19,1103,2024-07-28,2025-04-25,0,0.36,1
LIST0587,Sprinklr,DevOps Intern,DevOps,On-site,Kolkata,India,30072,INR,3,Git|Prometheus|Terraform,3,Jenkins|Grafana,5.0,1,Computer Engineering|Information Technology,M.Tech|B.Tech,Fresher,0,1,13,148,2024-07-18,2025-01-28,0,0.27,0
LIST0588,Stellapps,Computer Vision Intern,Computer Vision,Hybrid,Pune,India,8668,INR,6,OpenCV|Image Processing|Deep Learning|Python,4,PyTorch|TensorFlow,5.1,3,Computer Science|Computer Engineering|Information Technology|Electronics,B.Tech|BCA,0-1 year,1,1,18,682,2024-11-01,2025-06-13,0,0.4,1
LIST0589,Browserstack,DevOps Intern,DevOps,On-site,Chennai,India,21020,INR,2,CI/CD|Prometheus|Ansible|Docker,4,Terraform|Linux,5.1,3,Electronics|AI & Data Science|Information Technology|Computer Engineering,B.Sc CS,1-2 years,1,1,13,560,2024-09-18,2025-05-11,0,0.36,1
LIST0590,King,Game Development Intern,Game Development,Hybrid,Singapore,Singapore,1556,SGD,6,Godot|Unity|Game Physics|C++|Shader Programming|DirectX,6,Blender|C#,6.0,2,Information Technology|AI & Data Science|Electronics|Computer Science,BCA,1-2 years,0,1,5,32,2024-08-26,2025-05-19,1,0.6,1
LIST0591,Google,Machine Learning Intern,Machine Learning,Remote,Remote,Singapore,1664,SGD,3,MLflow|Feature Engineering|TensorFlow,3,Scikit-learn|Python,6.4,2,Information Technology|Computer Science,B.Tech,Fresher,0,1,13,709,2024-12-02,2025-08-10,1,0.3,1
LIST0592,LatentView,Data Science Intern,Data Science,Hybrid,Noida,India,21221,INR,3,Seaborn|Python|R|Statistics,4,NumPy|Pandas,6.1,1,Information Technology|Computer Science,B.Sc CS,0-1 year,0,1,2,51,2024-10-26,2025-07-13,0,0.33,0
LIST0593,Myntra,iOS Development Intern,iOS Development,Hybrid,Delhi,India,12012,INR,6,Swift|SwiftUI|UIKit|REST API,4,Core Data|CocoaPods,6.3,1,Information Technology|AI & Data Science|Computer Science|Computer Engineering|Electronics,BCA,Fresher,1,1,1,9,2024-08-07,2025-03-16,0,0.4,1
LIST0594,Lucideus,Cybersecurity Intern,Cybersecurity,On-site,Gurgaon,India,12783,INR,2,SIEM|OWASP|Metasploit|Nmap|Cryptography,5,Networking|Linux,5.3,2,AI & Data Science|Computer Science|Computer Engineering,M.Tech,1-2 years,0,1,14,495,2024-06-19,2025-05-25,0,0.45,1
LIST0595,dbt Labs,Data Engineering Intern,Data Engineering,Hybrid,Berlin,Germany,1303,EUR,2,Kafka|SQL|Apache Spark,3,BigQuery|dbt,5.2,1,Electronics|Information Technology,BCA,Fresher,0,1,17,19,2024-11-16,2025-03-26,1,0.27,0
LIST0596,Tessolve,Embedded Systems / IoT Intern,Embedded Systems / IoT,Remote,Remote,India,13517,INR,1,IoT Protocols|MQTT|Assembly|C|C++|Raspberry Pi,6,PCB Design|RTOS,5.6,3,AI & Data Science|Electronics|Information Technology|Computer Science|Computer Engineering,M.Tech|B.E.,0-1 year,1,1,19,229,2024-09-25,2025-10-11,0,0.55,1
LIST0597,Mu Sigma,Data Science Intern,Data Science,Remote,Remote,India,31831,INR,6,Python|SciPy|Power BI|Seaborn|R|Tableau,6,SQL|Matplotlib,7.4,2,Computer Science|Electronics|Information Technology,MCA|B.E.|B.Sc CS,1-2 years,1,1,1,2,2024-12-12,2025-11-05,0,0.5,0
LIST0598,Ola Electric,Machine Learning Intern,Machine Learning,Hybrid,Kolkata,India,17854,INR,1,Feature Engineering|Model Deployment|Python|Keras,4,PyTorch|Scikit-learn,7.5,2,Computer Science|Computer Engineering|AI & Data Science|Electronics,BCA|MCA,0-1 year,0,1,19,230,2024-08-04,2025-04-03,0,0.4,0
LIST0599,SigTuple,Computer Vision Intern,Computer Vision,Hybrid,Mumbai,India,23787,INR,2,Keras|PyTorch|NumPy|TensorFlow|YOLO,5,Image Processing|Deep Learning,6.6,3,Computer Engineering|AI & Data Science|Electronics|Information Technology,MCA,0-1 year,0,1,1,2,2024-07-03,2025-06-07,0,0.5,0
LIST0600,Robinhood,iOS Development Intern,iOS Development,Hybrid,London,UK,3596,GBP,3,ARKit|Core Data|UIKit|REST API|Xcode|CocoaPods,6,Firebase|Swift,5.1,2,AI & Data Science|Information Technology|Electronics,B.Tech|B.E.,0-1 year,1,1,13,499,2024-09-18,2025-10-26,1,0.6,1
LIST0601,Mad Street Den,Machine Learning Intern,Machine Learning,Hybrid,Hyderabad,India,15260,INR,3,Scikit-learn|Jupyter|PyTorch|MLflow|Keras|XGBoost,6,TensorFlow|Python,5.7,3,Information Technology|Electronics|Computer Science|Computer Engineering|AI & Data Science,BCA,1-2 years,0,1,10,266,2024-07-13,2025-02-01,0,0.6,1
LIST0602,Tata Communications,Cybersecurity Intern,Cybersecurity,On-site,Kolkata,India,14259,INR,3,Cryptography|Python|Burp Suite|Linux,4,OWASP|Nmap,5.3,1,Computer Engineering|Electronics,B.E.|BCA|MCA,1-2 years,0,1,15,904,2024-07-19,2025-10-07,0,0.36,0
LIST0603,SigTuple,Computer Vision Intern,Computer Vision,On-site,Pune,India,29812,INR,2,YOLO|Deep Learning|PyTorch|Python|TensorFlow|OpenCV,6,NumPy|Image Processing,7.4,2,Computer Engineering|AI & Data Science|Computer Science|Electronics,MCA|BCA,0-1 year,0,1,8,200,2024-07-03,2025-05-26,0,0.6,0
LIST0604,Stripe,Full Stack Development Intern,Full Stack Development,Hybrid,London,UK,1266,GBP,1,Node.js|MongoDB|GraphQL|REST API|React,5,Express.js|Redis,5.9,3,Computer Science|Electronics,B.Sc CS|B.Tech,Fresher,0,1,18,112,2024-07-05,2025-03-20,1,0.5,1
LIST0605,Flipkart,Data Engineering Intern,Data Engineering,Hybrid,Hyderabad,India,27071,INR,1,dbt|BigQuery|SQL|Scala|Snowflake,5,Airflow|Apache Spark,7.1,3,Computer Engineering|Computer Science|AI & Data Science|Information Technology,B.Sc CS|B.E.,1-2 years,1,1,10,284,2024-10-20,2025-04-15,0,0.45,0
LIST0606,Flipkart,Data Engineering Intern,Data Engineering,Remote,Remote,India,29498,INR,3,BigQuery|ETL|Snowflake|SQL,4,Python|Kafka,6.0,1,Electronics|Computer Science|AI & Data Science,M.Tech,0-1 year,0,1,11,415,2024-07-26,2025-09-04,0,0.36,0
LIST0607,Alchemy,Blockchain Intern,Blockchain,On-site,London,UK,834,GBP,1,Hardhat|Ethereum|DeFi|IPFS|Smart Contracts|Web3.js,6,MetaMask|Solidity,5.1,1,Computer Engineering|Computer Science|Information Technology,B.Sc CS|B.E.,0-1 year,0,1,5,80,2024-08-06,2025-10-15,1,0.6,1
LIST0608,Hedera,Blockchain Intern,Blockchain,On-site,New York,USA,3340,USD,2,Solidity|Ethereum|Smart Contracts|Truffle,4,Web3.js|Rust,5.3,1,Computer Engineering|AI & Data Science|Electronics,B.E.,0-1 year,1,1,5,26,2024-08-22,2025-03-06,1,0.4,1
LIST0609,Retool,Full Stack Development Intern,Full Stack Development,Remote,Remote,Singapore,3257,SGD,3,React|Redis|Node.js|TypeScript|Express.js|MongoDB,6,GraphQL|REST API,6.8,2,Computer Engineering|Computer Science|Electronics|Information Technology,M.Tech,Fresher,0,1,19,1410,2024-10-03,2025-07-05,1,0.6,1
LIST0610,Confluent,Data Engineering Intern,Data Engineering,Hybrid,New York,USA,2166,USD,3,dbt|Hadoop|Apache Spark,3,Kafka|SQL,7.0,2,Computer Engineering|Information Technology|Computer Science|AI & Data Science|Electronics,B.E.|BCA|M.Tech,Fresher,0,1,1,11,2024-06-16,2025-07-24,1,0.27,0
LIST0611,1mg,Data Engineering Intern,Data Engineering,Hybrid,Ahmedabad,India,17285,INR,2,dbt|Scala|SQL|Hadoop|Kafka|Airflow,6,Python|BigQuery,7.5,2,AI & Data Science|Computer Science,MCA|M.Tech,1-2 years,0,1,15,612,2024-12-07,2025-07-26,0,0.55,0
LIST0612,Junglee Games,Game Development Intern,Game Development,Remote,Remote,India,25753,INR,1,Game Physics|Unreal Engine|Shader Programming|C#|Blender|Unity,6,DirectX|OpenGL,7.2,3,Computer Science|Electronics,B.Tech,1-2 years,0,1,12,50,2024-07-25,2025-08-27,0,0.6,0
LIST0613,Nordic Semiconductor,Embedded Systems / IoT Intern,Embedded Systems / IoT,On-site,Toronto,Canada,3659,CAD,1,MQTT|Sensors|C++,3,C|Raspberry Pi,7.2,1,Information Technology|Electronics|Computer Engineering|Computer Science,B.Sc CS|M.Tech|MCA,1-2 years,0,1,10,107,2024-06-11,2025-01-28,1,0.27,0
LIST0614,Mad Street Den,Computer Vision Intern,Computer Vision,Remote,Remote,India,30382,INR,2,PyTorch|OpenCV|Python,3,Image Processing|MediaPipe,5.1,2,Computer Engineering|Information Technology|Electronics,B.Tech|BCA,0-1 year,0,1,19,759,2024-07-24,2025-09-18,0,0.3,0
LIST0615,Zebi,Blockchain Intern,Blockchain,Hybrid,Bangalore,India,34708,INR,3,Smart Contracts|Rust|IPFS|Ethereum|Web3.js,5,DeFi|Truffle,6.9,1,AI & Data Science|Computer Engineering|Electronics,B.E.,0-1 year,0,1,18,567,2024-07-19,2025-12-17,0,0.5,0
LIST0616,ThoughtWorks,DevOps Intern,DevOps,On-site,Mumbai,India,8051,INR,3,Docker|Kubernetes|Git,3,Bash|Terraform,6.4,2,AI & Data Science|Computer Engineering|Computer Science|Electronics,B.Sc CS,0-1 year,0,1,6,48,2024-07-08,2025-12-03,0,0.27,0
LIST0617,Fractal Analytics,Data Science Intern,Data Science,Hybrid,Delhi,India,33893,INR,6,SQL|Excel|Statistics|R,4,SciPy|Python,5.4,2,Information Technology|AI & Data Science,B.E.|MCA|M.Tech,0-1 year,0,1,1,20,2024-11-14,2025-03-05,0,0.33,0
LIST0618,Dunzo,iOS Development Intern,iOS Development,On-site,Kolkata,India,20651,INR,6,Firebase|Core Data|ARKit,3,Xcode|Combine,6.5,1,Electronics|Information Technology|AI & Data Science|Computer Engineering,B.Sc CS|M.Tech,1-2 years,0,1,16,510,2024-07-07,2025-07-15,0,0.3,0
LIST0619,Robinhood,iOS Development Intern,iOS Development,Remote,Remote,Singapore,2610,SGD,3,Firebase|Core Data|Xcode|REST API|ARKit,5,Combine|CocoaPods,5.1,3,Computer Engineering|Electronics,B.Tech,1-2 years,0,1,20,747,2024-10-08,2025-11-18,1,0.5,1
LIST0620,Meesho,iOS Development Intern,iOS Development,Hybrid,Ahmedabad,India,23224,INR,3,Swift|Combine|SwiftUI|REST API|UIKit,5,Xcode|Core Data,5.2,3,Computer Engineering|Computer Science,B.Sc CS|M.Tech|B.Tech,Fresher,0,1,17,947,2024-09-26,2025-03-23,0,0.5,1
LIST0621,CrowdStrike,Cybersecurity Intern,Cybersecurity,On-site,Seattle,USA,2968,USD,2,Linux|Kali Linux|Networking|Python|Nmap|Cryptography,6,Burp Suite|OWASP,5.7,2,AI & Data Science|Computer Science|Computer Engineering|Electronics,B.E.|B.Tech,1-2 years,1,1,8,58,2024-07-26,2025-11-03,1,0.55,1
LIST0622,Chainlink Labs,Blockchain Intern,Blockchain,Remote,Remote,Singapore,1011,SGD,3,DeFi|Web3.js|Rust|IPFS|Smart Contracts|Ethereum,6,Truffle|Hardhat,6.8,3,Computer Engineering|Computer Science|Information Technology|AI & Data Science,BCA|MCA,0-1 year,0,1,3,130,2024-10-03,2025-07-18,1,0.6,1
LIST0623,Snap,iOS Development Intern,iOS Development,Remote,Remote,Singapore,1344,SGD,6,Swift|Combine|SwiftUI|REST API|Firebase|ARKit,6,CocoaPods|Xcode,7.1,2,Computer Science|AI & Data Science|Electronics,B.E.|M.Tech,1-2 years,0,1,17,1068,2024-09-11,2025-09-20,1,0.6,1
LIST0624,CRED,Android Development Intern,Android Development,Hybrid,Kolkata,India,21337,INR,3,REST API|Retrofit|Java|Jetpack Compose|XML,5,MVVM|Kotlin,5.4,2,Information Technology|Electronics|Computer Engineering|AI & Data Science,B.Sc CS|B.E.|B.Tech,0-1 year,0,1,6,136,2024-09-19,2025-09-04,0,0.5,1
LIST0625,Mu Sigma,Data Science Intern,Data Science,Hybrid,Gurgaon,India,11807,INR,6,SciPy|SQL|R|Seaborn|Excel,5,Statistics|NumPy,6.3,2,Computer Science|Electronics|AI & Data Science,M.Tech,1-2 years,1,1,16,95,2024-09-20,2025-07-03,0,0.42,1
LIST0626,Datadog,DevOps Intern,DevOps,Remote,Remote,Singapore,1444,SGD,3,Prometheus|Bash|Jenkins|Git,4,Grafana|Docker,5.9,1,Computer Engineering|Information Technology|Computer Science|AI & Data Science,M.Tech|B.Sc CS,0-1 year,0,1,3,29,2024-11-25,2025-01-17,1,0.36,1
LIST0627,Tessolve,Embedded Systems / IoT Intern,Embedded Systems / IoT,On-site,Hyderabad,India,21950,INR,2,Raspberry Pi|FreeRTOS|MQTT,3,Sensors|IoT Protocols,7.1,3,Computer Science|Computer Engineering,BCA|MCA,0-1 year,1,1,4,70,2024-09-27,2025-01-15,0,0.27,0
LIST0628,Sankalp Semiconductor,Embedded Systems / IoT Intern,Embedded Systems / IoT,Hybrid,Kolkata,India,12389,INR,2,RTOS|PCB Design|IoT Protocols,3,C|Assembly,6.8,1,Computer Engineering|Computer Science|Information Technology|Electronics,B.E.,0-1 year,1,1,13,255,2024-11-28,2025-03-08,0,0.27,0
LIST0629,Infosys,Cloud Computing Intern,Cloud Computing,On-site,Mumbai,India,8826,INR,2,AWS|IAM|Docker|Azure|S3,5,CloudFormation|Terraform,6.8,3,Electronics|Computer Engineering|AI & Data Science|Computer Science|Information Technology,B.Sc CS|B.Tech,0-1 year,0,1,20,95,2024-11-12,2025-05-18,0,0.42,0
LIST0630,OpenAI,NLP / GenAI Intern,NLP / GenAI,Hybrid,Austin,USA,929,USD,2,Transformers|BERT|Python|OpenAI API,4,NLTK|RAG,5.1,2,Information Technology|Electronics|Computer Engineering,BCA|M.Tech|B.Tech,0-1 year,1,1,12,52,2024-12-23,2025-05-14,1,0.36,1
LIST0631,STMicroelectronics,Embedded Systems / IoT Intern,Embedded Systems / IoT,Remote,Remote,Singapore,2039,SGD,2,C|MQTT|IoT Protocols|Raspberry Pi|Assembly,5,Sensors|C++,5.6,2,Computer Engineering|Information Technology|Computer Science|Electronics|AI & Data Science,M.Tech|B.Sc CS,0-1 year,0,1,14,734,2024-11-26,2025-12-15,1,0.45,1
LIST0632,Groww,Web Development Intern,Web Development,Hybrid,Ahmedabad,India,8071,INR,1,REST API|Django|Angular|Tailwind CSS|TypeScript,5,React|Flask,5.6,3,Computer Science|Information Technology|Computer Engineering|AI & Data Science|Electronics,B.Sc CS|B.Tech|B.E.,Fresher,1,1,18,604,2024-09-16,2025-08-16,0,0.38,1
LIST0633,Urban Company,Data Engineering Intern,Data Engineering,On-site,Gurgaon,India,27986,INR,6,Snowflake|Apache Spark|dbt|ETL|Hadoop,5,Scala|Kafka,6.2,3,Information Technology|AI & Data Science|Computer Science,B.Sc CS|B.Tech|M.Tech,0-1 year,1,1,3,123,2024-12-03,2025-09-06,0,0.45,1
LIST0634,Texas Instruments,Embedded Systems / IoT Intern,Embedded Systems / IoT,On-site,Austin,USA,2747,USD,1,C++|Raspberry Pi|IoT Protocols|Sensors,4,FreeRTOS|MQTT,6.5,2,Information Technology|Computer Science|Computer Engineering,B.Sc CS|MCA,0-1 year,0,1,9,545,2024-09-25,2025-10-06,1,0.36,1
LIST0635,Browserstack,DevOps Intern,DevOps,On-site,Gurgaon,India,23124,INR,2,Terraform|Bash|Ansible,3,Prometheus|Jenkins,7.4,1,AI & Data Science|Computer Engineering,M.Tech|B.Tech,Fresher,0,1,6,375,2024-09-14,2025-12-07,0,0.27,0
LIST0636,Licious,Data Engineering Intern,Data Engineering,On-site,Noida,India,16302,INR,2,Python|ETL|Airflow|SQL|dbt|Snowflake,6,Apache Spark|Scala,6.7,3,Electronics|Information Technology|Computer Science|Computer Engineering|AI & Data Science,B.E.|B.Tech|B.Sc CS,0-1 year,0,1,16,639,2024-08-08,2025-08-11,0,0.55,0
LIST0637,AI21 Labs,NLP / GenAI Intern,NLP / GenAI,Remote,Remote,Singapore,3257,SGD,1,Hugging Face|GPT|spaCy|OpenAI API,4,Python|Transformers,5.9,1,Information Technology|AI & Data Science,B.Tech|B.E.,Fresher,1,1,2,25,2024-06-02,2025-08-08,1,0.36,1
